"spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"4wU6xUwAgFnMwjMlxLevHb","Tlala o nyele","Kharishma, Ba Bethe Gashoazen","44","6","5","ZA","2024-11-11","52","False","207856","Tlala o nyele","2024-09-02","0.928","0.578","0","-10.405","1","0.185","0.0464","0.00708","0.0982","0.186","126.046","4"
"0WowHKVNsbEBaPLZbB4Zmj","Jealous Down (feat. Dr Skaro)","Makhadzi Entertainment, Dr Skaro","45","5","-9","ZA","2024-11-11","48","False","332382","Miracle Child","2024-10-04","0.878","0.489","1","-9.57","1","0.0594","0.0102","3.27e-05","0.0723","0.491","115.994","4"
"5W6KyyrmTImJK4vGsnfQuZ","Bafana (feat. Ba Bethe Gashoazen)","Makhadzi Entertainment, Babethe Gashoazen","46","4","-8","ZA","2024-11-11","50","False","245760","Miracle Child","2024-10-04","0.878","0.489","1","-9.57","1","0.0594","0.0102","3.27e-05","0.0723","0.491","115.994","4"
"6nzdbRzlTopbYwutzoakvI","Number 1 (feat. Iyanya, Prince Benza)","Makhadzi Entertainment, Iyanya, Prince Benza","47","3","-2","ZA","2024-11-11","47","False","310680","Miracle Child","2024-10-04","0.863","0.616","1","-7.365","1","0.0673","0.00295","0.0","0.0598","0.936","124.002","4"
"1z9cFQp5CGOAsACK2IWzCG","Thola Umuntu","015 MusiQ & Van City MusiQ, OHP Sage, Veyane","48","-8","-4","ZA","2024-11-11","53","False","351428","Thola Umuntu","2024-10-04","0.823","0.56","5","-9.458","0","0.0443","0.115","5.98e-05","0.0639","0.695","111.998","4"
"219UdZ1b9vuUe45FK2JeWx","Bo Thata","Babalwa M, Stixx, Nvcho","49","-10","-7","ZA","2024-11-11","56","False","548120","Candour","2024-10-25","0.766","0.64","8","-14.798","1","0.0476","0.0329","0.0726","0.0621","0.535","112.985","4"
"6ZiPVgBrULcpN0n9qQ3XO4","Dali (feat. Bless The Gentleman & DJ Kap)","Blaq Major, BLESS THE GENTLEMAN, DJ KAP","50","0","0","ZA","2024-11-11","53","False","218274","Dali (feat. Bless The Gentleman & DJ Kap)","2024-05-13","0.904","0.623","1","-7.064","1","0.039","0.0369","4.28e-06","0.0453","0.751","113.007","4"
"7ne4VBA60CxGM75vw0EYad","That’s So True","Gracie Abrams","1","0","5","US","2024-11-11","90","True","166300","The Secret of Us (Deluxe)","2024-10-18","0.554","0.808","1","-4.169","1","0.0368","0.214","0.0","0.159","0.372","108.548","4"
"2plbrEY59IikOBgBGLjaoe","Die With A Smile","Lady Gaga, Bruno Mars","2","1","1","US","2024-11-11","99","False","251667","Die With A Smile","2024-08-16","0.521","0.592","6","-7.777","0","0.0304","0.308","0.0","0.122","0.535","157.969","3"
"1QoyuMHNBe7lg3YW4Qtll4","St. Chroma (feat. Daniel Caesar)","Tyler, The Creator, Daniel Caesar","3","-1","-2","US","2024-11-11","89","True","197019","CHROMAKOPIA","2024-10-28","0.576","0.884","0","-5.058","1","0.555","0.357","0.0","0.368","0.373","150.45","4"
"6dOtVTDdiauQNBQEDOtlAB","BIRDS OF A FEATHER","Billie Eilish","4","2","3","US","2024-11-11","97","False","210373","HIT ME HARD AND SOFT","2024-05-17","0.747","0.507","2","-10.171","1","0.0358","0.2","0.0608","0.117","0.438","104.978","4"
"2262bWmqomIaJXwCRHr13j","Sailor Song","Gigi Perez","5","0","6","US","2024-11-11","92","False","211978","Sailor Song","2024-07-26","0.494","0.413","11","-10.432","1","0.0254","0.682","6.72e-05","0.193","0.273","94.938","4"
"3tFed7YsjGnIfxeLEQwx3R","Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne","6","-2","-4","US","2024-11-11","86","True","255915","CHROMAKOPIA","2024-10-28","0.505","0.812","1","-3.986","1","0.461","0.285","0.0","0.444","0.664","80.09","4"
"5G2f63n7IPVPPjfNIGih7Q","Taste","Sabrina Carpenter","7","0","1","US","2024-11-11","94","False","157279","Short n' Sweet","2024-08-23","0.674","0.907","3","-4.086","1","0.064","0.101","0.0","0.297","0.721","112.964","4"
"5vNRhkKd0yEAg8suGBpjeY","APT.","ROSÉ, Bruno Mars","8","0","1","US","2024-11-11","97","False","169917","APT.","2024-10-18","0.777","0.783","0","-4.477","0","0.26","0.0283","0.0","0.355","0.939","149.027","4"
"0WbMK4wrZ1wFSty9F7FCgu","Good Luck, Babe!","Chappell Roan","9","0","4","US","2024-11-11","94","False","218423","Good Luck, Babe!","2024-04-05","0.7","0.582","11","-5.96","0","0.0356","0.0502","0.0","0.0881","0.785","116.712","4"
"7tI8dRuH2Yc6RuoTjxo4dU","Who","Jimin","10","3","5","US","2024-11-11","92","False","170887","MUSE","2024-07-19","0.66","0.756","0","-3.743","0","0.032","0.00289","0.0","0.193","0.838","116.034","4"
"2HRqTpkrJO5ggZyyK6NPWz","Espresso","Sabrina Carpenter","11","7","5","US","2024-11-11","88","True","175459","Short n' Sweet","2024-08-23","0.699","0.776","0","-5.282","1","0.0293","0.131","5.36e-06","0.205","0.708","103.963","4"
"1Es7AUAhQvapIcoh3qMKDL","Timeless (with Playboi Carti)","The Weeknd, Playboi Carti","12","2","5","US","2024-11-11","91","True","256000","Timeless","2024-09-27","0.769","0.722","11","-5.485","0","0.0507","0.0584","2.56e-06","0.111","0.57","119.973","4"
"5fZJQrFKWQLb7FpJXZ1g7K","A Bar Song (Tipsy)","Shaboozey","13","8","6","US","2024-11-11","84","True","171291","Where I've Been, Isn't Where I'm Going","2024-05-31","0.722","0.706","9","-4.857","1","0.0292","0.072","0.0","0.067","0.599","80.969","4"
"0VaeksJaXy5R1nvcTMh3Xk","Darling, I (feat. Teezo Touchdown)","Tyler, The Creator, Teezo Touchdown","14","-2","-10","US","2024-11-11","87","True","253834","CHROMAKOPIA","2024-10-28","0.373","0.818","3","-3.19","0","0.102","0.36","0.0","0.434","0.361","97.571","4"
"5IZXB5IKAD2qlvTPJYDCFB","I Had Some Help (Feat. Morgan Wallen)","Post Malone, Morgan Wallen","15","8","3","US","2024-11-11","84","True","178205","F-1 Trillion","2024-08-15","0.644","0.874","0","-4.723","1","0.0265","0.0113","0.0","0.227","0.753","128.017","4"
"5RePVWy39tLpHH0WwXgBsK","Rah Tah Tah","Tyler, The Creator","16","-1","-11","US","2024-11-11","87","True","165412","CHROMAKOPIA","2024-10-28","0.661","0.878","1","-4.099","1","0.31","0.00289","0.0","0.381","0.514","82.557","4"
"3QaPy1KgI7nu9FJEQUgn6h","WILDFLOWER","Billie Eilish","17","0","12","US","2024-11-11","92","False","261466","HIT ME HARD AND SOFT","2024-05-17","0.467","0.247","6","-12.002","0","0.0431","0.612","0.000271","0.17","0.126","148.101","4"
"7hR22TOX3RorxJPcsz5Wbo","Love Somebody","Morgan Wallen","18","2","2","US","2024-11-11","85","False","204828","Love Somebody","2024-10-18","0.619","0.843","5","-5.348","0","0.0284","0.00948","0.000118","0.164","0.746","122.064","4"
"4xdBrk0nFZaP54vvZj0yx7","HOT TO GO!","Chappell Roan","19","5","5","US","2024-11-11","89","False","184841","The Rise and Fall of a Midwest Princess","2023-09-22","0.742","0.757","6","-4.981","1","0.0421","0.0187","0.0","0.305","0.957","139.982","4"
"1cOboCuWYI2osTOfolMRS6","Tu Boda","Oscar Maydon, Fuerza Regida","20","2","2","US","2024-11-11","92","True","225880","Tu Boda","2024-09-26","0.694","0.651","6","-6.968","1","0.0784","0.496","1.36e-05","0.0787","0.471","112.648","3"
"6jbYpRPTEFl1HFKHk1IC0m","Like Him (feat. Lola Young)","Tyler, The Creator, Lola Young","21","-5","-9","US","2024-11-11","85","True","278014","CHROMAKOPIA","2024-10-28","0.392","0.555","4","-6.707","0","0.039","0.287","0.000253","0.13","0.191","96.063","3"
"51rfRCiUSvxXlCSCfIztBy","I Love You, I'm Sorry","Gracie Abrams","22","-3","9","US","2024-11-11","89","True","157146","The Secret of Us","2024-06-21","0.53","0.406","10","-7.507","1","0.033","0.656","0.0","0.133","0.338","115.94","3"
"2tHwzyyOLoWSFqYNjeVMzj","Please Please Please","Sabrina Carpenter","23","2","0","US","2024-11-11","87","True","186365","Short n' Sweet","2024-08-23","0.675","0.586","9","-6.086","1","0.0531","0.257","0.0","0.104","0.621","107.015","4"
"1k2pQc5i348DCHwbn5KTdc","Pink Pony Club","Chappell Roan","24","4","14","US","2024-11-11","86","False","258034","The Rise and Fall of a Midwest Princess","2023-09-22","0.61","0.65","6","-6.199","1","0.0474","0.399","0.0","0.11","0.507","106.719","4"
"1UHS8Rf6h5Ar3CDWRd3wjF","Bed Chem","Sabrina Carpenter","25","2","2","US","2024-11-11","91","False","171869","Short n' Sweet","2024-08-23","0.739","0.727","11","-5.968","0","0.0426","0.0678","0.0","0.104","0.676","94.99","4"
"3xkHsmpQCBMytMJNiDf3Ii","Beautiful Things","Benson Boone","26","3","6","US","2024-11-11","88","False","180304","Fireworks & Rollerblades","2024-04-05","0.472","0.471","10","-5.692","1","0.0603","0.151","0.0","0.14","0.219","105.029","3"
"17phhZDn6oGtzMe56NuWvj","Lose Control","Teddy Swims","27","4","7","US","2024-11-11","89","False","210688","I've Tried Everything But Therapy (Part 1)","2023-09-15","0.561","0.604","9","-4.409","1","0.0337","0.199","1.9e-05","0.104","0.242","159.92","3"
"4KULAymBBJcPRpk1yO4dOG","I Remember Everything (feat. Kacey Musgraves)","Zach Bryan, Kacey Musgraves","28","4","9","US","2024-11-11","86","False","227195","Zach Bryan","2023-08-25","0.429","0.453","0","-7.746","1","0.0459","0.554","2e-06","0.102","0.155","77.639","4"
"4CcozggmhXmndssEDH6YHR","High Road","Zach Bryan","29","-19","21","US","2024-11-11","65","True","199893","High Road","2024-11-07","0.47","0.229","4","-11.028","1","0.0406","0.815","0.0","0.172","0.213","113.404","4"
"2aYHxnMF2umAavtgBvmkY1","Thought I Was Dead (feat. ScHoolboy Q & Santigold)","Tyler, The Creator, ScHoolboy Q, Santigold","30","-4","-16","US","2024-11-11","84","True","207272","CHROMAKOPIA","2024-10-28","0.77","0.859","10","-3.382","0","0.275","0.362","0.0","0.673","0.64","129.77","4"
"4CD5aJNhq5fGYu3QaHJrm8","This World's A Giant","Zach Bryan","31","-20","19","US","2024-11-11","66","False","216160","This World's A Giant","2024-11-07","0.42","0.297","1","-11.069","1","0.0503","0.869","0.000282","0.112","0.204","82.876","4"
"0mflMxspEfB0VbI1kyLiAv","Stick Season","Noah Kahan","32","4","9","US","2024-11-11","87","False","182346","Stick Season","2022-10-14","0.664","0.5","9","-6.935","1","0.0651","0.799","0.0","0.0966","0.801","117.896","4"
"7KA4W4McWYRpgf0fWsJZWB","See You Again (feat. Kali Uchis)","Tyler, The Creator, Kali Uchis","33","0","-12","US","2024-11-11","89","True","180386","Flower Boy","2017-07-21","0.558","0.559","6","-9.222","1","0.0959","0.371","7.49e-06","0.109","0.62","78.558","4"
"6AI3ezQ4o3HUoP6Dhudph3","Not Like Us","Kendrick Lamar","34","3","1","US","2024-11-11","88","True","274192","Not Like Us","2024-05-04","0.898","0.472","1","-7.001","1","0.0776","0.0107","0.0","0.141","0.214","101.061","4"
"2QjOHCTQ1Jl3zawyYOpxh6","Sweater Weather","The Neighbourhood","35","-1","1","US","2024-11-11","90","False","240400","I Love You.","2013-04-22","0.612","0.807","10","-2.81","1","0.0336","0.0495","0.0177","0.101","0.398","124.053","4"
"1YdtGoSYDvVQKoUqSDXX41","Noid","Tyler, The Creator","36","-6","-26","US","2024-11-11","85","True","284363","CHROMAKOPIA","2024-10-28","0.38","0.784","1","-6.004","1","0.299","0.523","0.000139","0.494","0.418","82.318","4"
"3WMj8moIAXJhHsyLaqIIHI","Something in the Orange","Zach Bryan","37","2","6","US","2024-11-11","85","False","228013","Something in the Orange","2022-04-22","0.369","0.192","4","-12.151","0","0.04","0.555","8.35e-06","0.0954","0.148","175.212","3"
"4ZJ4vzLQekI0WntDbanNC7","Pink Skies","Zach Bryan","38","0","6","US","2024-11-11","85","False","194920","Pink Skies","2024-05-24","0.525","0.488","0","-6.909","1","0.038","0.191","5.14e-05","0.135","0.253","84.999","4"
"0bYg9bo50gSsH3LtXe2SQn","All I Want for Christmas Is You","Mariah Carey","39","11","11","US","2024-11-11","81","False","241106","Merry Christmas","1994-10-28","0.336","0.627","7","-7.463","1","0.0384","0.164","0.0","0.0708","0.35","150.273","4"
"3siwsiaEoU4Kuuc9WKMUy5","No One Noticed","The Marías","40","-5","9","US","2024-11-11","82","False","236906","Submarine","2024-05-31","0.705","0.339","7","-10.612","1","0.0278","0.552","0.0814","0.12","0.457","97.989","4"
"5AJ9hqTS2wcFQCELCFRO7A","MILLION DOLLAR BABY","Tommy Richman","41","3","-1","US","2024-11-11","88","False","155151","MILLION DOLLAR BABY","2024-04-26","0.852","0.697","1","-5.52","0","0.0439","0.0973","0.00037","0.0678","0.919","138.029","4"
"1XBYiRV30ykHw5f4wm6qEn","NIGHTS LIKE THIS","The Kid LAROI","42","-2","4","US","2024-11-11","88","False","86983","THE FIRST TIME","2023-11-10","0.482","0.757","6","-4.586","1","0.0355","0.0137","0.0016","0.143","0.12","142.579","4"
"21B4gaTWnTkuSh77iWEXdS","Juno","Sabrina Carpenter","43","-2","-1","US","2024-11-11","87","True","223192","Short n' Sweet","2024-08-23","0.633","0.725","5","-4.257","1","0.0427","0.0461","0.0","0.205","0.64","130.504","4"
"76JKIsdKrAfWUMjaA0u7v5","Too Sweet","Hozier","44","6","6","US","2024-11-11","78","False","251424","Unreal Unearth: Unaired","2024-08-19","0.741","0.62","10","-5.505","1","0.0412","0.0295","0.000809","0.0398","0.934","117.038","4"
"5lKFO0PrOC9jmOlPEdjHsL","DOS DÍAS","Tito Double P, Peso Pluma","45","1","5","US","2024-11-11","88","True","153928","INCÓMODO","2024-08-22","0.745","0.513","1","-9.116","1","0.087","0.783","0.0","0.216","0.929","109.935","3"
"42VsgItocQwOQC3XWZ8JNA","FE!N (feat. Playboi Carti)","Travis Scott, Playboi Carti","46","4","1","US","2024-11-11","89","True","191700","UTOPIA","2023-07-28","0.569","0.882","3","-2.777","0","0.06","0.0316","0.0","0.142","0.201","148.038","4"
"2Dct3GykKZ58hpWRFfe2Qd","Heading South","Zach Bryan","47","2","3","US","2024-11-11","83","True","171692","Heading South","2019-09-30","0.68","0.246","4","-14.112","1","0.058","0.783","0.0","0.106","0.388","110.23","4"
"06qMRF18gwbOYYbnP2du6i","Last Christmas - Single Version","Wham!","48","2","2","US","2024-11-11","66","False","265960","The Singles: Echoes from the Edge of Heaven","2023-07-07","0.733","0.598","2","-8.228","1","0.0278","0.212","3.71e-06","0.156","0.935","107.732","4"
"7fveJ3pk1eSfxBdVkzdXZ0","Cowgirls (feat. ERNEST)","Morgan Wallen, ERNEST","49","1","-1","US","2024-11-11","83","False","181621","One Thing At A Time","2023-03-03","0.621","0.779","8","-3.777","1","0.0361","0.216","8.62e-06","0.165","0.399","172.037","4"
"6EUcP55GlbmsmCzfL2vxtZ","on one tonight","Gunna","50","0","0","US","2024-11-11","80","True","90760","One of Wun","2024-05-10","0.887","0.727","4","-4.318","0","0.135","0.381","1.16e-06","0.213","0.932","130.035","4"
"3nNKws5aNnTa3tgQOIS5Sk","гладиатор/рыцарь","fallen777angel","1","0","0","UA","2024-11-11","68","True","104026","glory of heartbroken","2024-08-23","0.546","0.534","1","-7.28","1","0.0334","0.118","0.0833","0.166","0.0934","120.173","4"
"1ZbtwhtxORZcaSh5VKjeXJ","Не лякай","OSTY, Klavdia Petrivna","2","0","0","UA","2024-11-11","60","False","174500","Не лякай","2024-09-06","0.613","0.597","2","-5.527","0","0.0256","0.385","4.02e-05","0.105","0.264","85.931","4"
"11gTRcdz4wK32fghA2vrX7","Lost Angeles","FRIENDLY THUG 52 NGG","3","0","2","UA","2024-11-11","65","True","114437","Cristoforo Colombo","2023-11-03","0.788","0.544","7","-9.738","0","0.324","0.141","0.0","0.0947","0.411","75.474","4"
"2C49T3wEyWTmndwj8l9JmU","MAMØNT3NOK","HOMINID, CØV3R1st","4","0","46","UA","2024-11-11","35","False","108333","MAMØNT3NOK","2024-11-08","0.469","0.784","9","-2.38","1","0.112","0.214","0.0","0.351","0.364","143.82","4"
"6zECxDYlNtEybq8hZ9Tp12","ParisLove","FORTUNA 812","5","15","45","UA","2024-11-11","45","True","109870","ParisLove","2024-11-08","0.614","0.622","0","-6.989","1","0.0425","0.00984","3.96e-05","0.171","0.187","140.061","4"
"23cpg22rXsND2u3ElYxQdj","Забий","Wellboy, Parfeniuk","6","0","-3","UA","2024-11-11","57","False","194457","Забий","2024-02-16","0.649","0.711","4","-6.786","0","0.0902","0.549","0.0","0.156","0.487","83.086","4"
"2k1bI9pRGnUQZWhr3NmJBx","Нагадай","Domiy","7","-2","0","UA","2024-11-11","58","False","152184","Нагадай","2023-12-16","0.777","0.531","1","-7.445","0","0.0265","0.26","0.00265","0.141","0.54","110.001","4"
"7Bz3CO5CyU4GAPke4UNPhc","Як ніколи","Okean Elzy","8","-1","1","UA","2024-11-11","56","False","270119","Той день","2024-09-20","0.543","0.598","9","-8.059","0","0.0458","0.42","0.0","0.171","0.62","159.927","4"
"5vNRhkKd0yEAg8suGBpjeY","APT.","ROSÉ, Bruno Mars","9","-1","-3","UA","2024-11-11","97","False","169917","APT.","2024-10-18","0.777","0.783","0","-4.477","0","0.26","0.0283","0.0","0.355","0.939","149.027","4"
"6vIOPzEgSzf0nv7nKutxlz","zitraks mode","shadowraze","10","13","40","UA","2024-11-11","47","True","122643","zitraks mode","2024-11-08","0.599","0.944","8","-3.257","1","0.0758","0.0024","0.522","0.126","0.364","113.464","4"
"1GUQJU4M76atFmI5Yu9I8i","Знайди мене","Klavdia Petrivna","11","4","2","UA","2024-11-11","55","False","150723","Бережи мене","2023-09-22","0.757","0.46","7","-12.213","0","0.0563","0.711","0.466","0.204","0.172","109.946","4"
"2CKbBBLXXWqTopO1vvS8y1","Я тобі брехала","Klavdia Petrivna","12","0","-2","UA","2024-11-11","56","False","137714","Я тобі брехала","2024-02-13","0.787","0.626","6","-9.2","0","0.0596","0.474","0.0023","0.166","0.485","105.004","4"
"6bCLkzoE3agC7Ws9NxVxIn","Крепче","KRBK","13","0","5","UA","2024-11-11","63","False","120111","Крепче","2016-01-05","0.769","0.31","9","-14.249","0","0.372","0.872","0.0","0.144","0.71","77.994","4"
"2pyjr4JKVkG03LmWBIusur","Адская колыбельная","Poshlaya Molly","14","0","-3","UA","2024-11-11","65","False","178296","Адская колыбельная","2024-08-30","0.681","0.726","4","-7.754","0","0.0322","0.000327","0.0015","0.183","0.184","109.989","4"
"3JG1uFc40wfyrqaWC7iv0e","i like the way you kiss me","Artemas","15","-5","-3","UA","2024-11-11","82","False","142514","yustyna","2024-07-11","0.599","0.946","11","-4.263","1","0.0447","0.000938","0.0106","0.0826","0.747","151.647","4"
"0xGQTpN4ESETtl1Sp6rzd2","São Paulo (feat. Anitta)","The Weeknd, Anitta","16","-7","-12","UA","2024-11-11","84","True","301623","São Paulo","2024-10-31","0.574","0.659","5","-7.377","0","0.0768","0.0412","0.0002","0.0921","0.506","127.347","4"
"61BaxM1NIcadLu3gtWm2uT","Силуети","SadSvit, СТРУКТУРА ЩАСТЯ","17","-6","-2","UA","2024-11-11","58","False","177346","Силуети","2022-10-28","0.527","0.861","8","-6.73","1","0.0388","0.0155","0.0311","0.276","0.387","77.498","4"
"12TC6zACzfx6ey8ZAP6R3y","А що?","MONATIK","18","1","-4","UA","2024-11-11","56","False","197727","А що?","2024-05-22","0.705","0.777","9","-5.23","0","0.182","0.129","0.00034","0.0616","0.82","87.743","4"
"2tSOz2c3qqs8jOdlyMvHww","мальчик","кис-кис","19","-3","-11","UA","2024-11-11","63","False","182410","Магазин игрушек для взрослых","2019-09-13","0.774","0.61","4","-7.029","1","0.038","0.221","0.0","0.11","0.655","105.003","4"
"1hPQtiP5RYlYrS3t8AjrlK","hermaeus mora","fleurnothappy","20","-3","-4","UA","2024-11-11","62","True","87500","hermaeus mora","2024-08-02","0.692","0.568","9","-4.367","1","0.0605","0.0123","0.0","0.388","0.301","154.02","4"
"12LGZ1axDaBCZGDlvZ9Hnl","А я все плакала","DOROFEEVA, LEBIGA","21","6","-2","UA","2024-11-11","49","False","150000","HEARTBEAT","2024-09-26","0.776","0.601","10","-5.69","1","0.0381","0.292","1.87e-06","0.125","0.16","100.031","3"
"2xEFfGz4j5UpL2FNEhVI81","больно","fleurnothappy","22","-1","6","UA","2024-11-11","61","False","84000","больно","2024-05-17","0.705","0.502","9","-8.491","1","0.136","0.652","0.00367","0.121","0.39","140.086","4"
"2plbrEY59IikOBgBGLjaoe","Die With A Smile","Lady Gaga, Bruno Mars","23","-1","6","UA","2024-11-11","99","False","251667","Die With A Smile","2024-08-16","0.521","0.592","6","-7.777","0","0.0304","0.308","0.0","0.122","0.535","157.969","3"
"6ndFi9TM9YWGLktQgS7Q9M","Suka","KRISTIEE, mapt0v","24","-6","-3","UA","2024-11-11","61","True","84149","Suka from Arizona","2024-06-21","0.82","0.733","10","-9.003","0","0.13","0.00489","4.16e-06","0.141","0.607","112.687","5"
"7IBqHkoP94VrgYKVns4eNz","FUNK DO BOUNCE (Slowed)","Ariis","25","1","-8","UA","2024-11-11","82","False","107539","FUNK DO BOUNCE (Slowed)","2024-08-30","0.818","0.92","6","2.194","0","0.0716","0.111","0.00122","0.0879","0.793","110.449","4"
"7ojBwkKhmZzXDjrqwfLH26","портреты - Acoustic","zhanulka","26","2","7","UA","2024-11-11","60","False","172094","портреты (Acoustic)","2022-09-09","0.655","0.308","4","-9.904","0","0.0356","0.903","0.0","0.183","0.397","94.811","4"
"4GNVBarJ82ABAYZyPYwinT","Рана","CHEEV","27","-3","3","UA","2024-11-11","53","False","121558","Рана","2024-07-03","0.654","0.708","2","-5.912","1","0.129","0.276","1.22e-05","0.0683","0.449","153.964","4"
"0IsIY8pfu1yaGkPUD7pkDx","Guess featuring billie eilish","Charli xcx, Billie Eilish","28","2","-2","UA","2024-11-11","80","False","143330","Brat and it’s completely different but also still brat","2024-10-11","0.78","0.713","0","-4.493","1","0.0888","0.0167","0.206","0.144","0.615","130.034","4"
"2QjOHCTQ1Jl3zawyYOpxh6","Sweater Weather","The Neighbourhood","29","-4","-9","UA","2024-11-11","90","False","240400","I Love You.","2013-04-22","0.612","0.807","10","-2.81","1","0.0336","0.0495","0.0177","0.101","0.398","124.053","4"
"5UW6yvwo3nVA609NgprdhK","Супермаркет","Poshlaya Molly","30","-1","8","UA","2024-11-11","60","True","214418","8 способов как бросить...","2017-02-24","0.536","0.848","1","-8.317","0","0.0262","0.00619","0.0","0.0838","0.853","130.073","4"
